wastewater_treatment_plant.name,collection_date,target,dilution,assay,gc_per_lww,TotalDroplets,flow,ara_id,population
ARA Zuchwil,2024-02-29T00:00:00Z,IBV-M,3,RESPV6,19076.00310193189,18184,82131,253400,95793
ARA Zuchwil,2024-02-29T00:00:00Z,SARS-N1,3,RESPV6,9537.214630426202,18184,82131,253400,95793
ARA Zuchwil,2024-03-01T00:00:00Z,SARS-N2,3,RESPV6,3134.593325679995,18441,84485,253400,95793
ARA Zuchwil,2024-03-01T00:00:00Z,RSV-N,3,RESPV6,9404.289975689908,18441,84485,253400,95793
ARA Zuchwil,2024-03-01T00:00:00Z,IAV-M,3,RESPV6,9404.289975689908,18441,84485,253400,95793
ARA Zuchwil,2024-03-01T00:00:00Z,IBV-M,3,RESPV6,12539.393336900748,18441,84485,253400,95793
ARA Zuchwil,2024-03-01T00:00:00Z,SARS-N1,3,RESPV6,6269.356644767922,18441,84485,253400,95793
ARA Zuchwil,2024-03-01T00:00:00Z,SARS-N2,3,RESPV6,-0,17881,84485,253400,95793
ARA Zuchwil,2024-03-01T00:00:00Z,RSV-N,3,RESPV6,3232.765762878887,17881,84485,253400,95793
ARA Zuchwil,2024-03-01T00:00:00Z,IAV-M,3,RESPV6,3232.765762878887,17881,84485,253400,95793
ARA Zuchwil,2024-03-01T00:00:00Z,IBV-M,3,RESPV6,9698.839734394704,17881,84485,253400,95793
ARA Zuchwil,2024-03-01T00:00:00Z,SARS-N1,3,RESPV6,6465.712334268334,17881,84485,253400,95793
ARA Zuchwil,2024-03-02T00:00:00Z,SARS-N2,3,RESPV6,27943.130066012574,18622,80265,253400,95793
ARA Zuchwil,2024-03-02T00:00:00Z,RSV-N,3,RESPV6,3104.1252435060564,18622,80265,253400,95793
ARA Zuchwil,2024-03-02T00:00:00Z,IAV-M,3,RESPV6,-0,18622,80265,253400,95793
ARA Zuchwil,2024-03-02T00:00:00Z,IBV-M,3,RESPV6,9312.875862592056,18622,80265,253400,95793
ARA Zuchwil,2024-03-02T00:00:00Z,SARS-N1,3,RESPV6,31048.75629687687,18622,80265,253400,95793
ARA Zuchwil,2024-03-02T00:00:00Z,SARS-N2,3,RESPV6,18106.01994697542,19158,80265,253400,95793
ARA Zuchwil,2024-03-02T00:00:00Z,RSV-N,3,RESPV6,3017.2761697124492,19158,80265,253400,95793
ARA Zuchwil,2024-03-02T00:00:00Z,IAV-M,3,RESPV6,-0,19158,80265,253400,95793
ARA Zuchwil,2024-03-02T00:00:00Z,IBV-M,3,RESPV6,-0,19158,80265,253400,95793
ARA Zuchwil,2024-03-02T00:00:00Z,SARS-N1,3,RESPV6,24142.62046502827,19158,80265,253400,95793
ARA Zuchwil,2024-03-03T00:00:00Z,SARS-N2,3,RESPV6,65989.12556122192,19282,79440,253400,95793
ARA Zuchwil,2024-03-03T00:00:00Z,RSV-N,3,RESPV6,5995.899409771178,19282,79440,253400,95793
ARA Zuchwil,2024-03-03T00:00:00Z,IAV-M,3,RESPV6,2997.871961262787,19282,79440,253400,95793
ARA Zuchwil,2024-03-03T00:00:00Z,IBV-M,3,RESPV6,8994.08236166781,19282,79440,253400,95793
ARA Zuchwil,2024-03-03T00:00:00Z,SARS-N1,3,RESPV6,53985.49802185396,19282,79440,253400,95793
ARA Zuchwil,2024-03-03T00:00:00Z,SARS-N2,3,RESPV6,37345.38244384398,20128,79440,253400,95793
ARA Zuchwil,2024-03-03T00:00:00Z,RSV-N,3,RESPV6,8616.023896126617,20128,79440,253400,95793
ARA Zuchwil,2024-03-03T00:00:00Z,IAV-M,3,RESPV6,5743.873230548808,20128,79440,253400,95793
ARA Zuchwil,2024-03-03T00:00:00Z,IBV-M,3,RESPV6,5743.873230548808,20128,79440,253400,95793
ARA Zuchwil,2024-03-03T00:00:00Z,SARS-N1,3,RESPV6,40219.10380007803,20128,79440,253400,95793
STEP Porrentruy,2024-02-29T00:00:00Z,SARS-N1,3,RESPV6,3339.2142470878653,17311,9184,680000,16500
STEP Porrentruy,2024-02-29T00:00:00Z,SARS-N2,3,RESPV6,10018.22150023887,17311,9184,680000,16500
STEP Porrentruy,2024-02-29T00:00:00Z,IBV-M,3,RESPV6,-0,17311,9184,680000,16500
STEP Porrentruy,2024-02-29T00:00:00Z,RSV-N,3,RESPV6,3339.2142470878653,17311,9184,680000,16500
STEP Porrentruy,2024-02-29T00:00:00Z,IAV-M,3,RESPV6,3339.2142470878653,17311,9184,680000,16500
STEP Porrentruy,2024-02-29T00:00:00Z,SARS-N1,3,RESPV6,9049.466665543936,19164,9184,680000,16500
STEP Porrentruy,2024-02-29T00:00:00Z,SARS-N2,3,RESPV6,12066.270413941911,19164,9184,680000,16500
STEP Porrentruy,2024-02-29T00:00:00Z,IBV-M,3,RESPV6,-0,19164,9184,680000,16500
STEP Porrentruy,2024-02-29T00:00:00Z,RSV-N,3,RESPV6,-0,19164,9184,680000,16500
STEP Porrentruy,2024-02-29T00:00:00Z,IAV-M,3,RESPV6,-0,19164,9184,680000,16500
STEP Porrentruy,2024-03-02T00:00:00Z,SARS-N1,3,RESPV6,8786.724681827214,19737,8336,680000,16500
STEP Porrentruy,2024-03-02T00:00:00Z,SARS-N2,3,RESPV6,5857.668043938206,19737,8336,680000,16500
STEP Porrentruy,2024-03-02T00:00:00Z,IBV-M,3,RESPV6,-0,19737,8336,680000,16500
STEP Porrentruy,2024-03-02T00:00:00Z,RSV-N,3,RESPV6,5857.668043938206,19737,8336,680000,16500
STEP Porrentruy,2024-03-02T00:00:00Z,IAV-M,3,RESPV6,11715.929750386866,19737,8336,680000,16500
STEP Porrentruy,2024-03-02T00:00:00Z,SARS-N1,3,RESPV6,11436.04083423313,20220,8336,680000,16500
STEP Porrentruy,2024-03-02T00:00:00Z,SARS-N2,3,RESPV6,8576.818504955596,20220,8336,680000,16500
STEP Porrentruy,2024-03-02T00:00:00Z,IBV-M,3,RESPV6,-0,20220,8336,680000,16500
STEP Porrentruy,2024-03-02T00:00:00Z,RSV-N,3,RESPV6,8576.818504955596,20220,8336,680000,16500
STEP Porrentruy,2024-03-02T00:00:00Z,IAV-M,3,RESPV6,20014.556500837338,20220,8336,680000,16500
STEP Porrentruy,2024-03-03T00:00:00Z,SARS-N1,3,RESPV6,13797.223650204449,20950,8171,680000,16500
STEP Porrentruy,2024-03-03T00:00:00Z,SARS-N2,3,RESPV6,-0,20950,8171,680000,16500
STEP Porrentruy,2024-03-03T00:00:00Z,IBV-M,3,RESPV6,-0,20950,8171,680000,16500
STEP Porrentruy,2024-03-03T00:00:00Z,RSV-N,3,RESPV6,2759.181279700872,20950,8171,680000,16500
STEP Porrentruy,2024-03-03T00:00:00Z,IAV-M,3,RESPV6,2759.181279700872,20950,8171,680000,16500
STEP Porrentruy,2024-03-03T00:00:00Z,SARS-N1,3,RESPV6,8359.746664088068,20745,8171,680000,16500
STEP Porrentruy,2024-03-03T00:00:00Z,SARS-N2,3,RESPV6,-0,20745,8171,680000,16500
STEP Porrentruy,2024-03-03T00:00:00Z,IBV-M,3,RESPV6,-0,20745,8171,680000,16500
STEP Porrentruy,2024-03-03T00:00:00Z,RSV-N,3,RESPV6,5573.030105368682,20745,8171,680000,16500
STEP Porrentruy,2024-03-03T00:00:00Z,IAV-M,3,RESPV6,13933.582858379272,20745,8171,680000,16500
STEP Porrentruy,2024-03-04T00:00:00Z,SARS-N1,3,RESPV6,6411.9210501819225,18031,8112,680000,16500
STEP Porrentruy,2024-03-04T00:00:00Z,SARS-N2,3,RESPV6,9618.148313841211,18031,8112,680000,16500
STEP Porrentruy,2024-03-04T00:00:00Z,IBV-M,3,RESPV6,-0,18031,8112,680000,16500
STEP Porrentruy,2024-03-04T00:00:00Z,RSV-N,3,RESPV6,22444.836086010066,18031,8112,680000,16500
STEP Porrentruy,2024-03-04T00:00:00Z,IAV-M,3,RESPV6,-0,18031,8112,680000,16500
STEP Porrentruy,2024-03-04T00:00:00Z,SARS-N1,3,RESPV6,14897.417212968514,19403,8112,680000,16500
STEP Porrentruy,2024-03-04T00:00:00Z,SARS-N2,3,RESPV6,2979.1763031004284,19403,8112,680000,16500
STEP Porrentruy,2024-03-04T00:00:00Z,IBV-M,3,RESPV6,-0,19403,8112,680000,16500
STEP Porrentruy,2024-03-04T00:00:00Z,RSV-N,3,RESPV6,11917.626599214287,19403,8112,680000,16500
STEP Porrentruy,2024-03-04T00:00:00Z,IAV-M,3,RESPV6,-0,19403,8112,680000,16500
STEP Porrentruy,2024-03-05T00:00:00Z,SARS-N1,3,RESPV6,15217.445976555307,18995,7666,680000,16500
STEP Porrentruy,2024-03-05T00:00:00Z,SARS-N2,3,RESPV6,6086.497658367591,18995,7666,680000,16500
STEP Porrentruy,2024-03-05T00:00:00Z,IBV-M,3,RESPV6,-0,18995,7666,680000,16500
STEP Porrentruy,2024-03-05T00:00:00Z,RSV-N,3,RESPV6,15217.445976555307,18995,7666,680000,16500
STEP Porrentruy,2024-03-05T00:00:00Z,IAV-M,3,RESPV6,3043.168718386899,18995,7666,680000,16500
STEP Porrentruy,2024-03-05T00:00:00Z,SARS-N1,3,RESPV6,18921.38142438248,21388,7666,680000,16500
STEP Porrentruy,2024-03-05T00:00:00Z,SARS-N2,3,RESPV6,8108.405064345904,21388,7666,680000,16500
STEP Porrentruy,2024-03-05T00:00:00Z,IBV-M,3,RESPV6,2702.6753112177707,21388,7666,680000,16500
STEP Porrentruy,2024-03-05T00:00:00Z,RSV-N,3,RESPV6,10811.459529901467,21388,7666,680000,16500
STEP Porrentruy,2024-03-05T00:00:00Z,IAV-M,3,RESPV6,-0,21388,7666,680000,16500
ARA Basel/Prorheno,2024-02-28T00:00:00Z,SARS-N1,5,RESPV6,82935.77661957289,20918,64137,270101,268317
ARA Basel/Prorheno,2024-02-28T00:00:00Z,SARS-N2,5,RESPV6,69108.18809546126,20918,64137,270101,268317
ARA Basel/Prorheno,2024-02-28T00:00:00Z,IBV-M,5,RESPV6,13817.67224612186,20918,64137,270101,268317
ARA Basel/Prorheno,2024-02-28T00:00:00Z,RSV-N,5,RESPV6,9211.561290195184,20918,64137,270101,268317
ARA Basel/Prorheno,2024-02-28T00:00:00Z,IAV-M,5,RESPV6,46066.616705302215,20918,64137,270101,268317
ARA Basel/Prorheno,2024-02-28T00:00:00Z,SARS-N1,5,RESPV6,109850.76866393498,22815,64137,270101,268317
ARA Basel/Prorheno,2024-02-28T00:00:00Z,SARS-N2,5,RESPV6,92942.49541090448,22815,64137,270101,268317
ARA Basel/Prorheno,2024-02-28T00:00:00Z,IBV-M,5,RESPV6,4222.714225408584,22815,64137,270101,268317
ARA Basel/Prorheno,2024-02-28T00:00:00Z,RSV-N,5,RESPV6,21115.42226100381,22815,64137,270101,268317
ARA Basel/Prorheno,2024-02-28T00:00:00Z,IAV-M,5,RESPV6,25339.062134547323,22815,64137,270101,268317
ARA Basel/Prorheno,2024-02-29T00:00:00Z,SARS-N1,5,RESPV6,113087.36323796464,21310,63679,270101,268317
ARA Basel/Prorheno,2024-02-29T00:00:00Z,SARS-N2,5,RESPV6,81409.51830585582,21310,63679,270101,268317
ARA Basel/Prorheno,2024-02-29T00:00:00Z,IBV-M,5,RESPV6,4520.946699728678,21310,63679,270101,268317
ARA Basel/Prorheno,2024-02-29T00:00:00Z,RSV-N,5,RESPV6,18085.059876674783,21310,63679,270101,268317
ARA Basel/Prorheno,2024-02-29T00:00:00Z,IAV-M,5,RESPV6,13563.47661815531,21310,63679,270101,268317
ARA Basel/Prorheno,2024-02-29T00:00:00Z,SARS-N1,5,RESPV6,90162.95808334216,22449,63679,270101,268317
ARA Basel/Prorheno,2024-02-29T00:00:00Z,SARS-N2,5,RESPV6,68687.93209660615,22449,63679,270101,268317
ARA Basel/Prorheno,2024-02-29T00:00:00Z,IBV-M,5,RESPV6,8583.313769057902,22449,63679,270101,268317
ARA Basel/Prorheno,2024-02-29T00:00:00Z,RSV-N,5,RESPV6,38630.93562963331,22449,63679,270101,268317
ARA Basel/Prorheno,2024-02-29T00:00:00Z,IAV-M,5,RESPV6,4291.561293454335,22449,63679,270101,268317
ARA Basel/Prorheno,2024-03-01T00:00:00Z,SARS-N1,5,RESPV6,110853.73385317648,20000,62883,270101,268317
ARA Basel/Prorheno,2024-03-01T00:00:00Z,SARS-N2,5,RESPV6,101209.21350473288,20000,62883,270101,268317
ARA Basel/Prorheno,2024-03-01T00:00:00Z,IBV-M,5,RESPV6,-0,20000,62883,270101,268317
ARA Basel/Prorheno,2024-03-01T00:00:00Z,RSV-N,5,RESPV6,4817.076111913557,20000,62883,270101,268317
ARA Basel/Prorheno,2024-03-01T00:00:00Z,IAV-M,5,RESPV6,4817.076111913557,20000,62883,270101,268317
ARA Basel/Prorheno,2024-03-01T00:00:00Z,SARS-N1,5,RESPV6,85400.34101469985,19186,62883,270101,268317
ARA Basel/Prorheno,2024-03-01T00:00:00Z,SARS-N2,5,RESPV6,80374.6953952509,19186,62883,270101,268317
ARA Basel/Prorheno,2024-03-01T00:00:00Z,IBV-M,5,RESPV6,5021.454416199215,19186,62883,270101,268317
ARA Basel/Prorheno,2024-03-01T00:00:00Z,RSV-N,5,RESPV6,10043.170577787598,19186,62883,270101,268317
ARA Basel/Prorheno,2024-03-01T00:00:00Z,IAV-M,5,RESPV6,5021.454416199215,19186,62883,270101,268317
ARA Basel/Prorheno,2024-03-03T00:00:00Z,SARS-N1,5,RESPV6,72151.52271752969,20036,57265,270101,268317
ARA Basel/Prorheno,2024-03-03T00:00:00Z,SARS-N2,5,RESPV6,81775.80980647648,20036,57265,270101,268317
ARA Basel/Prorheno,2024-03-03T00:00:00Z,IBV-M,5,RESPV6,4808.420738201428,20036,57265,270101,268317
ARA Basel/Prorheno,2024-03-03T00:00:00Z,RSV-N,5,RESPV6,14425.982259628834,20036,57265,270101,268317
ARA Basel/Prorheno,2024-03-03T00:00:00Z,IAV-M,5,RESPV6,4808.420738201428,20036,57265,270101,268317
ARA Basel/Prorheno,2024-03-03T00:00:00Z,SARS-N1,5,RESPV6,100201.90583506032,19239,57265,270101,268317
ARA Basel/Prorheno,2024-03-03T00:00:00Z,SARS-N2,5,RESPV6,105214.73793443912,19239,57265,270101,268317
ARA Basel/Prorheno,2024-03-03T00:00:00Z,IBV-M,5,RESPV6,5007.6208489157425,19239,57265,270101,268317
ARA Basel/Prorheno,2024-03-03T00:00:00Z,RSV-N,5,RESPV6,10015.50200300893,19239,57265,270101,268317
ARA Basel/Prorheno,2024-03-03T00:00:00Z,IAV-M,5,RESPV6,-0,19239,57265,270101,268317
ARA Basel/Prorheno,2024-03-04T00:00:00Z,SARS-N1,5,RESPV6,154580.45364942172,23078,61141,270101,268317
ARA Basel/Prorheno,2024-03-04T00:00:00Z,SARS-N2,5,RESPV6,175488.7406599288,23078,61141,270101,268317
ARA Basel/Prorheno,2024-03-04T00:00:00Z,IBV-M,5,RESPV6,8349.362026300982,23078,61141,270101,268317
ARA Basel/Prorheno,2024-03-04T00:00:00Z,RSV-N,5,RESPV6,12524.31440849206,23078,61141,270101,268317
ARA Basel/Prorheno,2024-03-04T00:00:00Z,IAV-M,5,RESPV6,20874.761989361396,23078,61141,270101,268317
ARA Basel/Prorheno,2024-03-04T00:00:00Z,SARS-N1,5,RESPV6,162520.5529482165,18985,61141,270101,268317
ARA Basel/Prorheno,2024-03-04T00:00:00Z,SARS-N2,5,RESPV6,142190.48404024425,18985,61141,270101,268317
ARA Basel/Prorheno,2024-03-04T00:00:00Z,IBV-M,5,RESPV6,-0,18985,61141,270101,268317
ARA Basel/Prorheno,2024-03-04T00:00:00Z,RSV-N,5,RESPV6,15224.660449443658,18985,61141,270101,268317
ARA Basel/Prorheno,2024-03-04T00:00:00Z,IAV-M,5,RESPV6,15224.660449443658,18985,61141,270101,268317
STEP Aire,2024-02-29T00:00:00Z,SARS-N1,5,RESPV6,89511.39064646894,19382,146163,664301,454000
STEP Aire,2024-02-29T00:00:00Z,SARS-N2,5,RESPV6,99462.23646228635,19382,146163,664301,454000
STEP Aire,2024-02-29T00:00:00Z,IBV-M,5,RESPV6,4970.673771454902,19382,146163,664301,454000
STEP Aire,2024-02-29T00:00:00Z,RSV-N,5,RESPV6,9941.604021018262,19382,146163,664301,454000
STEP Aire,2024-02-29T00:00:00Z,IAV-M,5,RESPV6,-0,19382,146163,664301,454000
STEP Aire,2024-02-29T00:00:00Z,SARS-N1,5,RESPV6,96435.55728178108,21989,146163,664301,454000
STEP Aire,2024-02-29T00:00:00Z,SARS-N2,5,RESPV6,96435.55728178108,21989,146163,664301,454000
STEP Aire,2024-02-29T00:00:00Z,IBV-M,5,RESPV6,13144.620420180703,21989,146163,664301,454000
STEP Aire,2024-02-29T00:00:00Z,RSV-N,5,RESPV6,-0,21989,146163,664301,454000
STEP Aire,2024-02-29T00:00:00Z,IAV-M,5,RESPV6,4381.340868938084,21989,146163,664301,454000
STEP Aire,2024-03-02T00:00:00Z,SARS-N1,5,RESPV6,97032.907110306,19867,134787,664301,454000
STEP Aire,2024-03-02T00:00:00Z,SARS-N2,5,RESPV6,106741.57523100356,19867,134787,664301,454000
STEP Aire,2024-03-02T00:00:00Z,IBV-M,5,RESPV6,9698.89396572214,19867,134787,664301,454000
STEP Aire,2024-03-02T00:00:00Z,RSV-N,5,RESPV6,-0,19867,134787,664301,454000
STEP Aire,2024-03-02T00:00:00Z,IAV-M,5,RESPV6,-0,19867,134787,664301,454000
STEP Aire,2024-03-02T00:00:00Z,SARS-N1,5,RESPV6,58496.655349934896,19769,134787,664301,454000
STEP Aire,2024-03-02T00:00:00Z,SARS-N2,5,RESPV6,78003.43621741823,19769,134787,664301,454000
STEP Aire,2024-03-02T00:00:00Z,IBV-M,5,RESPV6,24369.29000931605,19769,134787,664301,454000
STEP Aire,2024-03-02T00:00:00Z,RSV-N,5,RESPV6,-0,19769,134787,664301,454000
STEP Aire,2024-03-02T00:00:00Z,IAV-M,5,RESPV6,9746.976301327024,19769,134787,664301,454000
STEP Aire,2024-03-03T00:00:00Z,SARS-N1,5,RESPV6,54529.59665957756,22974,138407,664301,454000
STEP Aire,2024-03-03T00:00:00Z,SARS-N2,5,RESPV6,46138.41873595297,22974,138407,664301,454000
STEP Aire,2024-03-03T00:00:00Z,IBV-M,5,RESPV6,-0,22974,138407,664301,454000
STEP Aire,2024-03-03T00:00:00Z,RSV-N,5,RESPV6,4193.488745524894,22974,138407,664301,454000
STEP Aire,2024-03-03T00:00:00Z,IAV-M,5,RESPV6,29358.255196004764,22974,138407,664301,454000
STEP Aire,2024-03-03T00:00:00Z,SARS-N1,5,RESPV6,76543.99194292736,22664,138407,664301,454000
STEP Aire,2024-03-03T00:00:00Z,SARS-N2,5,RESPV6,68036.10005944148,22664,138407,664301,454000
STEP Aire,2024-03-03T00:00:00Z,IBV-M,5,RESPV6,-0,22664,138407,664301,454000
STEP Aire,2024-03-03T00:00:00Z,RSV-N,5,RESPV6,4250.848884584973,22664,138407,664301,454000
STEP Aire,2024-03-03T00:00:00Z,IAV-M,5,RESPV6,34012.04401793815,22664,138407,664301,454000
STEP Aire,2024-03-04T00:00:00Z,SARS-N1,5,RESPV6,45553.101471764014,16923,138967,664301,454000
STEP Aire,2024-03-04T00:00:00Z,SARS-N2,5,RESPV6,51248.75394202784,16923,138967,664301,454000
STEP Aire,2024-03-04T00:00:00Z,IBV-M,5,RESPV6,-0,16923,138967,664301,454000
STEP Aire,2024-03-04T00:00:00Z,RSV-N,5,RESPV6,5692.959888211003,16923,138967,664301,454000
STEP Aire,2024-03-04T00:00:00Z,IAV-M,5,RESPV6,5692.959888211003,16923,138967,664301,454000
STEP Aire,2024-03-04T00:00:00Z,SARS-N1,5,RESPV6,59285.610289497825,19506,138967,664301,454000
STEP Aire,2024-03-04T00:00:00Z,SARS-N2,5,RESPV6,69170.0933105545,19506,138967,664301,454000
STEP Aire,2024-03-04T00:00:00Z,IBV-M,5,RESPV6,-0,19506,138967,664301,454000
STEP Aire,2024-03-04T00:00:00Z,RSV-N,5,RESPV6,4939.074297060672,19506,138967,664301,454000
STEP Aire,2024-03-04T00:00:00Z,IAV-M,5,RESPV6,19757.81665665192,19506,138967,664301,454000
STEP Aire,2024-03-05T00:00:00Z,SARS-N1,5,RESPV6,51491.76719733335,24329,137478,664301,454000
STEP Aire,2024-03-05T00:00:00Z,SARS-N2,5,RESPV6,55453.81254674923,24329,137478,664301,454000
STEP Aire,2024-03-05T00:00:00Z,IBV-M,5,RESPV6,-0,24329,137478,664301,454000
STEP Aire,2024-03-05T00:00:00Z,RSV-N,5,RESPV6,3959.928219730252,24329,137478,664301,454000
STEP Aire,2024-03-05T00:00:00Z,IAV-M,5,RESPV6,7920.019215258298,24329,137478,664301,454000
STEP Aire,2024-03-05T00:00:00Z,SARS-N1,5,RESPV6,97850.91865558548,19701,137478,664301,454000
STEP Aire,2024-03-05T00:00:00Z,SARS-N2,5,RESPV6,88061.35318835783,19701,137478,664301,454000
STEP Aire,2024-03-05T00:00:00Z,IBV-M,5,RESPV6,9780.620686593034,19701,137478,664301,454000
STEP Aire,2024-03-05T00:00:00Z,RSV-N,5,RESPV6,9780.620686593034,19701,137478,664301,454000
STEP Aire,2024-03-05T00:00:00Z,IAV-M,5,RESPV6,4890.186223744602,19701,137478,664301,454000
ARA Schwyz,2024-02-29T00:00:00Z,SARS-N1,3,RESPV6,20312.973800579875,19923,17600,137200,31164
ARA Schwyz,2024-02-29T00:00:00Z,SARS-N2,3,RESPV6,11606.53951153126,19923,17600,137200,31164
ARA Schwyz,2024-02-29T00:00:00Z,IBV-M,3,RESPV6,-0,19923,17600,137200,31164
ARA Schwyz,2024-02-29T00:00:00Z,RSV-N,3,RESPV6,43536.54510858884,19923,17600,137200,31164
ARA Schwyz,2024-02-29T00:00:00Z,IAV-M,3,RESPV6,11606.53951153126,19923,17600,137200,31164
ARA Schwyz,2024-02-29T00:00:00Z,SARS-N1,3,RESPV6,36498.673182419225,22179,17600,137200,31164
ARA Schwyz,2024-02-29T00:00:00Z,SARS-N2,3,RESPV6,18246.455810083404,22179,17600,137200,31164
ARA Schwyz,2024-02-29T00:00:00Z,IBV-M,3,RESPV6,2606.283933443934,22179,17600,137200,31164
ARA Schwyz,2024-02-29T00:00:00Z,RSV-N,3,RESPV6,26068.12897437278,22179,17600,137200,31164
ARA Schwyz,2024-02-29T00:00:00Z,IAV-M,3,RESPV6,20853.56260113915,22179,17600,137200,31164
ARA Schwyz,2024-03-02T00:00:00Z,SARS-N1,3,RESPV6,32507.8947338876,19565,14900,137200,31164
ARA Schwyz,2024-03-02T00:00:00Z,SARS-N2,3,RESPV6,35464.06463803606,19565,14900,137200,31164
ARA Schwyz,2024-03-02T00:00:00Z,IBV-M,3,RESPV6,-0,19565,14900,137200,31164
ARA Schwyz,2024-03-02T00:00:00Z,RSV-N,3,RESPV6,23640.29201524849,19565,14900,137200,31164
ARA Schwyz,2024-03-02T00:00:00Z,IAV-M,3,RESPV6,5909.166659011031,19565,14900,137200,31164
ARA Schwyz,2024-03-02T00:00:00Z,SARS-N1,3,RESPV6,49215.38671778173,16450,14900,137200,31164
ARA Schwyz,2024-03-02T00:00:00Z,SARS-N2,3,RESPV6,45698.61196488368,16450,14900,137200,31164
ARA Schwyz,2024-03-02T00:00:00Z,IBV-M,3,RESPV6,-0,16450,14900,137200,31164
ARA Schwyz,2024-03-02T00:00:00Z,RSV-N,3,RESPV6,52732.37544498231,16450,14900,137200,31164
ARA Schwyz,2024-03-02T00:00:00Z,IAV-M,3,RESPV6,7028.204544870209,16450,14900,137200,31164
ARA Schwyz,2024-03-03T00:00:00Z,SARS-N1,3,RESPV6,54923.42543571321,16847,14300,137200,31164
ARA Schwyz,2024-03-03T00:00:00Z,SARS-N2,3,RESPV6,41187.67578203798,16847,14300,137200,31164
ARA Schwyz,2024-03-03T00:00:00Z,IBV-M,3,RESPV6,-0,16847,14300,137200,31164
ARA Schwyz,2024-03-03T00:00:00Z,RSV-N,3,RESPV6,61792.524458426175,16847,14300,137200,31164
ARA Schwyz,2024-03-03T00:00:00Z,IAV-M,3,RESPV6,24022.577450080134,16847,14300,137200,31164
ARA Schwyz,2024-03-03T00:00:00Z,SARS-N1,3,RESPV6,71454.20621434941,19427,14300,137200,31164
ARA Schwyz,2024-03-03T00:00:00Z,SARS-N2,3,RESPV6,62517.59847028545,19427,14300,137200,31164
ARA Schwyz,2024-03-03T00:00:00Z,IBV-M,3,RESPV6,2975.4957517257044,19427,14300,137200,31164
ARA Schwyz,2024-03-03T00:00:00Z,RSV-N,3,RESPV6,20831.68748351588,19427,14300,137200,31164
ARA Schwyz,2024-03-03T00:00:00Z,IAV-M,3,RESPV6,23808.255789640338,19427,14300,137200,31164
ARA Schwyz,2024-03-04T00:00:00Z,SARS-N1,3,RESPV6,56319.88835353759,19510,15000,137200,31164
ARA Schwyz,2024-03-04T00:00:00Z,SARS-N2,3,RESPV6,50388.89427814457,19510,15000,137200,31164
ARA Schwyz,2024-03-04T00:00:00Z,IBV-M,3,RESPV6,2962.8369881742447,19510,15000,137200,31164
ARA Schwyz,2024-03-04T00:00:00Z,RSV-N,3,RESPV6,11852.25925991762,19510,15000,137200,31164
ARA Schwyz,2024-03-04T00:00:00Z,IAV-M,3,RESPV6,20743.04881956483,19510,15000,137200,31164
ARA Schwyz,2024-03-04T00:00:00Z,SARS-N1,3,RESPV6,73080.3045769138,18995,15000,137200,31164
ARA Schwyz,2024-03-04T00:00:00Z,SARS-N2,3,RESPV6,70033.44648864698,18995,15000,137200,31164
ARA Schwyz,2024-03-04T00:00:00Z,IBV-M,3,RESPV6,3043.168718386899,18995,15000,137200,31164
ARA Schwyz,2024-03-04T00:00:00Z,RSV-N,3,RESPV6,27394.287860238295,18995,15000,137200,31164
ARA Schwyz,2024-03-04T00:00:00Z,IAV-M,3,RESPV6,9129.986836801329,18995,15000,137200,31164
ARA Schwyz,2024-03-05T00:00:00Z,SARS-N1,3,RESPV6,59853.45417837997,19325,28100,137200,31164
ARA Schwyz,2024-03-05T00:00:00Z,SARS-N2,3,RESPV6,71831.58574651674,19325,28100,137200,31164
ARA Schwyz,2024-03-05T00:00:00Z,IBV-M,3,RESPV6,-0,19325,28100,137200,31164
ARA Schwyz,2024-03-05T00:00:00Z,RSV-N,3,RESPV6,5982.557261407753,19325,28100,137200,31164
ARA Schwyz,2024-03-05T00:00:00Z,IAV-M,3,RESPV6,2991.201232685038,19325,28100,137200,31164
ARA Schwyz,2024-03-05T00:00:00Z,SARS-N1,3,RESPV6,64726.23980529122,19658,28100,137200,31164
ARA Schwyz,2024-03-05T00:00:00Z,SARS-N2,3,RESPV6,70614.03896578049,19658,28100,137200,31164
ARA Schwyz,2024-03-05T00:00:00Z,IBV-M,3,RESPV6,-0,19658,28100,137200,31164
ARA Schwyz,2024-03-05T00:00:00Z,RSV-N,3,RESPV6,5881.209569916938,19658,28100,137200,31164
ARA Schwyz,2024-03-05T00:00:00Z,IAV-M,3,RESPV6,2940.529987057974,19658,28100,137200,31164
ARA Region Bern,2024-02-29T00:00:00Z,SARS-N1,3,RESPV6,14411.595529061704,20057,75850,35100,224557
ARA Region Bern,2024-02-29T00:00:00Z,SARS-N2,3,RESPV6,8646.526137351988,20057,75850,35100,224557
ARA Region Bern,2024-02-29T00:00:00Z,IBV-M,3,RESPV6,5764.207045867883,20057,75850,35100,224557
ARA Region Bern,2024-02-29T00:00:00Z,RSV-N,3,RESPV6,2882.0316715297695,20057,75850,35100,224557
ARA Region Bern,2024-02-29T00:00:00Z,IAV-M,3,RESPV6,2882.0316715297695,20057,75850,35100,224557
ARA Region Bern,2024-02-29T00:00:00Z,SARS-N1,3,RESPV6,4685.944488650522,24672,75850,35100,224557
