sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
D5_25_2023_03_08,386.0,743894.0,72511.0,2805.5,95.0,1444.0,156092.5,156.0,156.0,7451.0,31240.0,11053.0,11076.0,0.0,13651.0,1392.0,10249.0,8265.0,8097.0,27.0,9.0,29.0,3.0,1330.0,831.0,77943.0,86280.0,701.0,125.0,126.0,4530.0,321.0,7953.0,14352.0,306.0,1756.5,4417.5,6691.0,81365.0,85759.0,5954.0,29818.0,267896.0,239051.0,39241.5,48.0,1785.0,199.0,520.0,85563.5,113588.5,48396.5,17764.5,108857.0,153.5,193132.0,1224.5,3560.5,145188.5,40501.0,149026.5,12915.0,240.0,591.0,52.0,568.0,668.0,1080.0,1929.0,1384.0,1.0,0.0,0.0,2149.0,345.0,154430.5,6147.5,251.5,748.0,19830.0,554.0,52727.5,4502.0,25692.5,25638.5,51.0,16138.0,5786.5,3063.0,9833.0,717.0,118524.5,699044.0,41933.0,63501.5,0.0
E1_05_2023_03_12,364.0,458719.0,63992.0,26581.0,242.0,11916.0,67881.5,289.0,285.0,25951.5,68225.0,41035.0,41278.0,0.0,23812.0,6274.0,18920.0,17602.0,17346.0,333.0,72.0,443.0,120.0,4231.5,2020.0,116987.5,96485.5,4096.0,2308.0,2319.5,13654.0,1028.5,49698.0,27268.0,2779.5,11428.5,28163.5,19637.5,112686.5,84970.0,16633.5,58896.0,180435.5,160692.0,66882.5,789.0,19777.0,1667.5,1715.0,165230.5,83836.5,126697.0,67795.5,166458.0,1112.5,157022.5,8215.0,8704.0,134536.0,36351.0,187929.5,10329.0,2078.0,2625.5,1874.5,3793.0,6750.0,4745.0,15916.5,9289.5,7.0,0.0,0.0,12474.0,2065.5,212639.0,5830.5,5327.5,3393.5,49393.5,1428.5,87821.0,21166.5,40786.0,40331.0,333.0,45459.0,39714.0,32118.0,16728.0,12542.5,96222.0,579037.5,110543.0,89790.0,4.0
E2_10_2023_03_13,102.0,180045.0,15601.0,3744.0,143.0,1432.0,33732.5,184.0,186.0,2372.0,9165.5,4679.0,4716.5,0.0,4326.0,1638.0,2960.0,4150.0,4077.0,61.0,46.0,41.0,10.0,1879.0,353.0,27040.0,14708.0,1795.0,934.0,938.0,1625.0,155.5,17288.5,5933.5,1691.0,3114.5,7383.0,3307.5,26423.0,22199.0,7633.0,17305.5,74522.5,36954.5,20703.5,192.0,6436.5,495.0,574.0,30236.5,22047.0,46230.5,14804.5,29486.5,536.5,36120.5,2145.5,955.0,23053.5,9291.0,39532.0,1664.5,251.0,629.0,297.5,392.0,1590.5,847.0,2679.5,1878.5,3.0,2.0,0.0,2726.5,1322.0,47458.0,1179.0,807.5,1394.5,10962.0,549.5,26382.0,8943.0,12675.0,12420.5,165.0,17650.5,10399.0,2488.0,2485.0,3199.0,27306.0,203137.5,46635.0,18646.5,0.0
E3_16_2023_03_14,182.0,175244.5,32860.5,8278.5,502.0,3431.0,84524.5,1602.5,1577.0,21679.0,15772.0,13913.0,14370.0,1.0,17918.0,4223.0,9334.0,12717.0,12493.5,369.0,259.0,108.0,57.0,8606.0,798.0,31648.0,29753.5,2430.5,6963.5,7046.0,5253.0,645.5,41173.5,12978.5,9817.0,9459.5,20979.5,6699.0,46589.0,29848.5,16071.0,27458.5,124634.5,50812.5,38185.5,628.5,14808.5,1993.5,2035.5,59405.5,36230.0,83544.0,28710.5,57705.0,3143.0,44037.0,9363.5,576.5,12910.0,20134.0,58467.5,993.0,810.5,712.0,1171.5,886.0,3567.5,2431.0,6502.0,4276.0,57.0,4.0,0.0,10125.5,8501.0,87081.5,1763.0,2479.0,12603.5,24941.0,3448.5,64538.5,35151.5,43261.0,41754.5,861.0,34721.0,17412.0,14930.0,9294.5,13667.0,62664.0,305706.0,100675.5,50573.0,4.0
E4_19_2023_03_08,127.0,124294.0,20862.0,4910.0,508.0,2575.0,46884.0,1091.0,1076.0,11238.0,7760.0,6408.0,6740.5,0.0,10728.0,3623.0,5803.0,7501.0,7427.0,254.0,213.0,104.0,71.0,5124.0,501.0,15872.5,12573.5,1504.0,3274.0,3432.0,2200.0,915.5,25635.0,8695.0,6710.5,7239.5,11332.0,4448.5,21739.5,22277.0,9267.0,26812.5,67937.0,31135.0,21907.0,1068.0,12475.5,2212.5,2251.0,36648.0,30219.0,57182.5,27270.5,38212.0,4595.5,33914.0,8601.0,761.5,16175.0,12560.5,54562.5,1138.0,860.5,438.0,1512.0,548.0,4553.0,1767.5,5793.0,3872.0,125.0,12.0,2.0,9169.5,8319.0,67406.0,1287.5,2487.5,6100.0,16220.5,2209.0,42757.5,20850.0,26004.0,24814.5,857.0,21433.0,10359.5,9468.0,7858.5,11474.0,52129.5,248622.5,91138.5,36664.5,2.0
E5_25_2023_03_09,579.0,1187335.5,51629.5,1425.0,31.0,852.0,64071.0,78.0,78.0,3743.0,22111.5,2470.0,2476.5,0.0,6318.0,267.0,7230.0,3147.0,3111.0,15.0,4.0,15.0,3.0,895.0,1195.0,122470.0,74288.0,260.0,68.0,68.0,3289.0,126.0,5397.0,5876.0,217.0,102.0,1129.0,795.0,144673.0,25147.5,4711.0,13437.5,323166.5,200041.5,38502.0,9.0,1224.0,223.0,426.0,189365.0,121487.0,58920.5,7567.5,106533.0,57.0,331666.0,447.0,3536.0,102418.5,18203.5,155659.5,10166.0,116.5,377.0,10.0,214.0,202.0,771.0,1153.0,942.0,0.0,0.0,0.0,1668.0,96.0,119863.5,4207.0,111.0,101.0,8568.0,133.0,41385.5,1510.0,12495.0,12440.0,17.0,9339.0,6192.0,825.0,4781.0,476.0,81536.0,1127553.5,13208.0,87649.0,0.0
F1_05_2023_03_13,206.0,199132.0,34949.5,18793.5,923.5,14065.0,109085.5,5972.5,5850.5,29941.0,47092.0,16975.0,19604.5,4.0,39758.0,6370.0,17349.5,19516.0,19165.0,1424.0,189.0,318.5,278.0,14989.5,1215.0,21092.0,32618.0,1699.5,4837.0,5279.0,5892.0,3282.0,56467.0,12935.0,12883.5,10472.5,25798.5,4315.5,53499.5,28792.5,26316.0,72409.5,141556.5,50012.0,39214.0,2408.0,25084.0,5108.0,5219.0,83992.0,79709.5,93447.5,66347.5,84129.0,11945.0,89711.5,14398.0,606.5,15381.5,41511.0,110608.0,2571.0,2052.0,538.0,3863.5,1605.0,11817.5,4293.0,13566.0,7422.0,248.0,27.0,26.0,15973.0,14612.0,155462.5,1053.0,3884.0,10693.0,43783.0,4005.0,82007.0,38720.0,60841.0,58869.5,1578.0,49625.5,19174.5,24820.0,20922.0,27445.0,116082.0,439038.5,177000.5,75562.5,6.0
F2_10_2023_03_14,62.0,89004.5,14060.0,5422.0,450.5,3059.0,41102.5,1965.5,1958.0,3732.0,11833.5,4148.0,4706.0,3.0,10913.0,3300.0,4700.5,6112.0,6012.0,371.0,102.0,59.0,120.0,4835.5,503.0,7779.5,16127.5,646.5,4012.0,4226.0,2879.0,972.0,17922.0,8432.0,5060.0,6993.5,9604.5,2126.0,30665.5,9809.0,10651.0,16511.5,79589.0,19350.0,22467.0,982.0,11335.0,2018.0,2029.0,38801.5,22278.0,47040.0,18050.0,34374.0,3999.5,31383.0,5432.0,293.0,4002.5,13554.5,21050.0,637.5,258.5,173.0,1017.5,264.0,4159.5,1556.0,4796.5,3775.5,93.0,14.0,4.0,8701.5,8031.0,69240.5,943.0,1327.5,5562.0,18372.5,2222.0,38271.5,17443.0,23851.5,22796.5,753.0,20411.5,4928.0,6780.5,8095.0,10658.5,49228.0,226505.5,77218.0,33829.0,2.0
F3_17_2023_03_08,77.0,163875.0,30100.0,5385.0,235.0,4510.0,15580.0,421.0,349.0,12273.0,15344.0,7756.0,7915.0,0.0,7762.0,1508.0,6858.0,6071.0,5979.0,317.0,97.0,167.0,88.0,4020.0,644.0,14731.0,21250.0,1283.0,3387.0,3410.5,3254.0,591.0,15464.5,4742.0,1548.5,1444.0,6769.0,1683.5,16975.5,14039.5,9702.0,14062.5,69718.0,48143.5,12709.0,463.0,4101.0,1013.0,1125.0,37551.5,43743.5,60504.0,33032.5,57130.5,3313.0,63188.0,3669.5,468.0,19489.5,16160.0,36548.0,691.0,1000.5,263.0,1268.5,790.5,6858.5,934.0,4834.0,2176.5,16.5,5.0,4.0,4468.5,3331.0,80663.5,895.0,2611.0,3926.5,31704.0,1131.5,34613.0,7390.5,19368.0,18341.0,686.0,20891.0,13948.5,11904.5,8284.0,14295.0,63154.5,333962.5,90925.5,57127.5,3.0
F4_19_2023_03_09,167.0,93331.5,13698.0,4856.0,390.0,2282.0,36284.5,1160.0,1154.5,8298.0,10615.5,4430.0,4821.0,0.0,10650.0,2613.0,5225.0,4957.0,4910.0,207.0,112.0,42.0,52.0,4864.0,438.0,10153.0,13704.5,934.0,4033.0,4147.0,2292.0,527.0,18778.5,6826.0,4425.5,5631.0,9299.5,3054.5,21255.0,13964.0,8680.5,20178.0,57680.5,24666.0,14993.5,686.5,6250.0,1162.5,1224.0,26720.0,22100.5,39158.0,16809.0,25591.5,2712.5,25493.0,4021.5,293.5,7487.0,8957.5,25372.0,596.0,508.5,213.0,886.0,327.0,3293.0,992.0,3566.0,2618.0,68.0,5.0,4.0,5883.5,5207.0,60552.5,630.5,2123.0,5564.0,12751.0,2130.0,37170.5,18952.0,23031.5,22158.5,458.0,21736.0,8986.5,7276.5,5476.5,9875.0,46376.0,214215.0,76182.0,27098.5,5.0
F5_25_2023_03_10,111.0,172610.0,13008.0,5446.5,460.5,1881.0,38911.0,820.0,799.0,3174.0,9764.0,4423.0,4569.5,0.0,7530.0,2331.0,7534.0,4886.0,4827.0,255.0,67.0,112.0,82.0,2723.0,676.5,11115.0,20142.5,854.0,2430.0,2492.0,2906.0,632.5,31456.5,8250.5,5023.5,5511.0,10633.5,3110.5,19220.0,16577.0,16483.0,25285.5,82837.0,39111.0,25891.5,449.5,9180.0,908.5,943.0,31146.5,21420.5,37069.0,14210.0,28090.0,1702.0,33736.5,2724.0,337.0,13334.5,6628.5,34787.5,422.5,310.0,83.5,661.5,216.5,3222.0,540.0,2821.0,1484.0,24.0,4.0,2.0,5410.0,4637.5,45344.0,799.0,1376.5,3375.5,16786.0,1184.0,29371.0,14197.0,22002.0,21448.5,245.0,16659.5,6922.5,5253.5,6401.5,7251.5,59842.0,247610.5,74925.5,27548.5,1.0
G1_05_2023_03_14,124.0,219109.0,33670.5,11802.5,750.0,6476.0,84691.5,1318.0,1280.0,20939.5,22170.0,17739.0,18421.5,0.0,19234.0,7690.0,11177.5,15497.0,15103.5,392.0,250.0,308.0,68.0,9013.0,744.0,49654.0,28979.5,3279.5,3817.0,3861.0,5244.0,829.0,45311.5,14446.5,8595.0,8389.0,21675.5,8540.0,44259.5,39093.5,19145.5,39612.5,127122.5,59586.5,49179.0,1036.0,23981.0,2754.5,2914.5,76479.5,40552.0,101133.5,37232.0,71142.0,3087.0,55083.0,6381.0,1975.5,36245.0,24832.5,73523.0,2901.5,995.0,954.5,1432.5,1291.5,5829.0,3101.0,9942.0,6180.0,33.0,2.0,0.0,10778.5,6554.0,120422.5,2622.5,4897.0,7854.0,37115.0,2058.5,77551.5,27208.0,37963.0,35509.0,1340.0,43483.5,30478.5,16750.0,11970.5,16758.5,67895.5,345409.0,121097.0,51962.0,5.0
G2_16_2023_03_08,203.0,304859.0,37764.0,14192.0,251.0,7494.0,61595.5,381.0,360.0,15812.0,34901.0,16563.0,16964.0,0.0,26940.0,4069.5,20380.0,7550.5,7477.0,338.0,79.0,557.0,114.0,4485.0,1474.0,52512.5,58153.5,1636.5,1692.0,1702.0,7528.0,580.5,30078.0,10230.5,4094.0,5400.0,19100.0,10175.5,94715.0,51597.0,21599.0,68912.0,166974.0,114035.5,33135.5,737.0,12017.0,1037.0,976.0,99499.5,74025.5,117925.5,59786.0,123704.5,2097.0,97750.0,3346.0,2411.0,58803.0,25202.0,110311.5,2468.5,1350.5,1898.0,1296.5,1464.5,4056.0,3738.0,9198.0,5428.0,5.0,9.0,7.0,8406.5,4160.0,104150.0,1479.0,1576.0,4315.0,12946.5,2020.5,41377.0,13444.5,36052.5,35530.5,275.0,44309.0,29570.0,20896.5,14397.0,11959.0,89131.5,492066.0,133279.5,79500.5,5.0
G3_17_2023_03_09,244.0,490197.0,16442.0,2917.0,17.0,1029.0,57760.5,35.0,34.0,3173.0,18692.0,6225.0,6255.0,0.0,4125.0,545.0,6734.0,3651.5,3572.0,26.0,1.0,20.0,6.0,916.0,592.0,61250.0,75552.0,524.0,116.0,118.0,4722.0,175.0,20099.0,8984.5,500.0,1330.5,4983.0,3063.5,107011.0,32439.5,7761.0,14116.0,222496.0,105435.5,33764.0,44.0,2870.0,200.0,353.0,95407.5,76457.0,89940.5,17562.5,153765.5,112.5,189659.0,620.5,3796.5,92201.5,14939.5,112855.5,3512.5,98.5,344.0,24.0,613.0,410.0,834.0,2156.0,1585.0,0.0,0.0,0.0,3306.0,343.0,132438.5,4305.0,299.5,337.0,21642.0,406.0,18268.0,4068.0,15253.0,15155.5,66.0,17067.0,8692.5,3607.5,5079.0,1571.0,84345.0,577493.5,62068.0,53749.0,1.0
G4_19_2023_03_10,120.0,190867.5,19197.0,4124.0,129.0,1298.0,42360.5,223.0,230.0,6041.0,12296.5,5493.0,5559.0,0.0,7594.0,1959.0,3018.0,4801.0,4694.0,78.0,39.0,87.0,17.0,2294.5,497.0,32817.5,20106.0,1596.0,2059.5,2080.0,2998.0,243.5,21313.5,5794.0,1700.5,2413.0,7143.5,2899.0,32413.5,24406.5,8040.5,19087.0,83700.0,38441.5,22766.0,229.0,6847.5,628.0,718.0,36579.5,25886.5,48252.5,19099.5,41110.5,830.0,43512.5,2330.5,1237.0,29567.5,10881.0,44605.0,1477.0,293.5,514.5,407.0,411.0,2445.5,1171.0,3427.5,2277.0,5.0,3.0,0.0,4123.0,1511.0,67430.0,1109.5,665.0,1529.5,10526.5,716.5,26786.5,9206.0,13476.0,13154.0,181.0,19029.5,12253.0,4527.5,3299.5,4708.0,39123.5,251381.5,63875.0,23407.0,1.0
G5_25_2023_03_11,116.0,175727.0,23327.0,6026.0,367.5,2597.0,49027.5,952.5,947.0,8187.5,19165.0,7818.0,8182.5,0.0,13888.0,1533.0,7389.0,4741.0,4659.0,295.0,45.0,196.0,93.0,2016.0,667.0,15130.0,24010.0,1003.0,2097.0,2115.5,2088.0,297.0,16688.0,7193.5,2499.5,5778.0,9255.0,5393.0,26478.0,15038.0,7826.5,18378.0,61751.5,36078.5,17958.0,399.5,7620.5,633.0,694.0,36887.5,26904.0,45804.0,12610.0,32226.5,1198.5,32203.0,1727.5,426.0,16051.0,10894.5,37756.5,1009.0,343.5,728.0,491.5,665.0,1832.5,1236.0,3780.0,2886.0,15.0,1.0,1.0,3659.0,2004.0,68146.0,1024.5,1470.0,4585.0,16327.5,1357.5,34732.0,16866.5,22400.0,22003.0,257.0,18982.0,8775.5,5489.5,5396.0,8068.5,44569.0,250444.0,61401.0,32677.0,2.0
H1_10_2023_03_08,340.0,562592.0,3.0,19078.5,1.0,18102.0,76.0,74.0,4.0,282.0,111574.0,24.0,727.0,0.0,53385.0,0.0,25700.0,0.0,0.0,384.0,0.0,262.0,28.0,0.0,3125.0,6.0,99714.0,0.0,4455.0,4463.5,18300.0,0.0,77040.0,1.0,5610.0,0.0,36424.0,0.0,108006.5,0.0,46986.5,4.0,302556.0,3.0,113245.5,26.0,50958.0,3086.0,3085.0,257266.0,4.0,330161.0,0.0,261221.5,0.0,220174.0,0.0,5185.5,0.0,53649.5,2.0,5543.5,0.0,3770.5,0.0,4662.0,0.0,9090.0,14984.5,15029.5,5.0,5.0,0.0,6511.0,0.0,218396.5,0.0,7801.0,5.0,66931.0,0.0,79816.0,0.0,3195.0,2057.0,2059.0,39092.5,39101.0,14665.0,14649.0,39612.5,0.0,765027.5,58.0,192271.0,0.0
H2_16_2023_03_09,401.0,774665.5,6.0,8971.0,0.0,8819.0,5.0,5.0,1.0,438.0,92053.0,16.0,211.0,0.0,30003.5,0.0,21325.0,0.0,0.0,88.0,0.0,75.0,23.0,0.0,1455.0,1.0,117492.0,0.0,415.0,417.0,7948.0,0.0,41964.0,0.0,1287.0,0.0,15614.0,0.0,201938.5,0.0,22116.5,0.0,355666.0,0.0,69679.0,8.0,11820.5,351.0,351.0,236970.5,0.0,195069.5,0.0,248109.0,0.0,335892.0,0.0,10147.5,0.0,50050.5,1.0,9385.0,0.0,1220.5,0.0,2567.0,0.0,4712.0,5379.0,5396.5,0.0,0.0,0.0,9007.0,0.0,305796.5,0.0,2494.0,6.0,67224.5,0.0,152478.5,0.0,602.5,268.0,270.0,18459.0,18466.0,2399.0,2397.0,6773.0,1.0,933603.5,38.0,154625.0,0.0
H3_17_2023_03_10,173.0,261024.0,11018.5,10995.0,310.0,4657.0,12852.0,316.0,300.0,6427.0,20438.5,5153.0,5251.0,0.0,10875.0,2041.0,5521.5,11568.0,11383.0,245.0,102.0,197.0,10.0,1776.0,266.0,32185.0,10012.0,1158.5,1550.0,1561.0,2795.0,387.5,14328.0,9667.0,1408.0,4166.0,14880.5,4533.5,63346.5,20256.0,13520.5,30469.0,95103.0,81401.5,25274.5,426.5,7494.0,859.5,907.5,73089.5,64094.5,124272.5,41978.0,118803.0,2550.5,130725.5,3099.0,1459.0,36850.5,27057.0,45867.0,1492.5,364.0,1344.5,818.0,817.5,3365.0,2483.0,6552.5,4379.5,12.0,3.0,2.0,9590.5,5826.5,106272.0,850.5,1446.0,1799.0,27914.5,656.5,41292.5,10345.0,23521.0,22309.5,471.0,31748.0,24136.5,14752.0,11581.0,13902.5,89058.0,425458.0,133345.5,74546.5,6.0
H4_19_2023_03_11,44.0,70264.0,10755.5,3938.5,318.0,2355.0,33251.0,1452.5,1430.0,6766.0,7905.0,2883.0,3630.5,0.0,11322.0,3863.0,3741.0,6642.0,6486.0,255.0,200.0,85.0,62.0,6203.0,317.0,9059.0,6739.0,755.5,2875.0,3094.0,1682.0,955.5,13472.0,6263.0,4210.0,4627.5,8098.5,1347.0,15290.0,9427.0,9947.0,14523.5,57628.0,10107.0,14826.5,826.0,7142.0,1469.0,1483.0,21913.0,16046.5,31328.0,11346.5,19729.5,2838.5,25904.5,3422.0,280.5,5683.0,12458.5,27759.0,571.0,654.0,112.0,1325.5,312.0,3718.0,1210.0,4137.0,3113.0,108.0,27.0,5.0,6309.5,5962.0,49860.0,487.5,1027.5,4519.0,10990.0,1933.0,27507.0,11248.0,17943.0,17111.5,608.0,14665.5,4371.5,5801.0,5161.0,8194.5,36390.5,178799.5,59485.0,21658.0,4.0
H5_25_2023_03_12,148.0,254972.5,21466.0,6928.0,279.0,3773.5,55013.5,572.0,583.0,9408.0,16018.0,6565.0,6729.0,18.0,10578.5,1586.0,7853.0,6190.0,6113.0,248.0,61.0,205.0,47.0,3215.5,719.0,39687.5,23849.5,1694.5,2213.5,2227.0,4129.0,156.0,26514.0,6523.5,1834.0,4696.5,7871.0,4836.0,25777.0,27881.0,9039.0,24134.5,86196.0,54059.0,22474.5,344.0,5555.0,671.5,668.0,40946.5,30632.5,67720.5,19008.0,48382.0,1097.5,55324.5,4043.5,1405.5,30006.5,14450.5,50192.5,1510.5,400.0,815.0,493.0,415.0,2247.0,1120.5,3168.0,1716.0,9.0,4.0,0.0,3691.5,1231.0,85074.0,1599.5,2113.5,3443.5,21048.0,915.5,38416.0,12893.5,20231.5,19421.5,296.0,22352.5,13028.0,7180.5,7313.5,7736.0,52168.0,319580.0,75950.0,54257.0,2.0
558600_2023_03_09_9211,9.0,10232.0,2217.0,3333.5,1713.0,2700.5,25787.5,1578.5,1478.0,4268.0,8341.5,4922.0,6026.0,0.0,11174.5,8755.0,5695.5,13466.0,19312.0,584.0,125.0,68.0,430.0,113.0,449.0,200.0,14163.5,0.0,0.0,290.0,0.0,312.0,21653.0,4115.5,901.0,3586.5,10445.0,908.0,13872.0,5164.0,12091.0,56120.5,16094.5,16623.0,31963.0,2323.5,16398.5,1655.0,1489.0,46868.5,41827.0,14051.5,33471.0,19479.0,8906.5,41163.0,15686.0,118.5,11572.0,4795.0,25502.0,80.5,994.5,0.0,1062.5,104.0,1462.0,450.0,3195.0,1132.5,483.0,119.0,22.0,12858.5,11692.0,88668.5,479.5,2528.0,6288.0,30674.0,5953.0,32779.0,6743.5,29451.0,28645.5,829.0,14593.5,11039.5,17931.5,25452.0,16684.5,132805.5,281563.5,112148.5,50525.5,9.0
558600_2023_03_12_9212,27.0,49043.5,3240.0,17025.5,5662.0,6868.0,135739.5,6472.5,6481.0,19586.0,13586.5,3589.0,4370.0,0.0,22059.5,15363.0,10908.5,30955.0,30527.5,938.0,99.0,264.5,354.0,20248.0,1132.0,6810.0,26593.0,416.5,2619.0,3616.5,5546.0,5075.0,18224.5,13598.0,7627.5,8039.0,21520.5,981.0,36645.0,11561.5,53453.0,9156.5,133103.0,7891.5,62540.0,3684.0,31820.5,4837.5,4650.0,85233.5,38687.0,27731.5,31262.0,18610.0,8052.0,55527.0,16449.5,237.0,23065.5,38042.5,89249.0,988.0,2388.0,66.0,4292.0,1021.0,13680.5,5050.5,12965.0,8864.5,771.0,48.0,48.0,15535.5,14959.0,112866.5,164.0,1407.0,9263.5,54810.0,3289.0,18077.0,6802.0,28941.5,25923.0,2197.0,33038.5,14068.0,22380.0,33127.0,28352.0,126778.0,321619.0,156650.5,42431.0,11.0
558600_2023_03_14_9213,7452.0,4502.5,11533.0,6246.0,2917.0,3430.0,185938.0,4138.0,3929.0,3060.0,6513.0,12685.0,14439.0,2511.5,12033.0,8018.0,7026.5,27716.5,28623.0,502.5,674.0,1028.0,676.0,6135.0,4382.5,2374.0,7377.0,615.0,3388.0,4034.5,21281.5,5376.0,17113.5,34380.5,6444.0,31601.5,19470.0,6685.5,48152.0,6144.0,39191.5,139045.0,21147.0,13168.0,41229.0,9311.5,29998.5,4644.0,4324.0,182213.5,69393.0,24746.0,90845.0,51275.5,24358.0,80765.5,48401.0,1018.5,99934.0,35565.5,144007.5,1155.5,12025.0,261.0,10982.0,2545.0,20528.0,4416.5,26988.0,20887.5,658.0,57.0,53.0,6922.0,6735.5,1.0,2241.0,642.0,20970.0,13626.5,22576.0,42933.0,12089.5,107695.5,106268.0,2148.5,23758.5,17195.5,26120.0,22006.5,25782.5,231556.5,193187.5,133016.0,16563.5,11.0
624801_2023_03_13_4983,12.0,24027.5,4353.0,5030.0,168.0,4480.0,134.0,834.0,728.0,1554.0,31511.5,3440.0,5082.5,0.0,23072.0,2377.0,7613.0,10707.0,10602.0,561.0,183.0,286.0,381.0,5286.0,1779.0,3482.0,37742.5,166.0,779.0,911.0,1792.0,0.0,22752.0,4685.5,3334.0,10305.5,9703.0,1936.5,21246.0,2436.0,8799.0,50596.5,23717.5,15561.5,1.0,1212.0,6882.5,1305.5,1306.0,35010.5,8522.5,46022.5,37178.5,52352.0,3594.0,80168.5,26771.5,134.0,24346.5,9531.5,151484.5,325.0,5940.5,140.5,7705.5,870.0,15281.0,4803.5,11844.5,6575.5,701.0,136.0,13.0,10543.0,9084.0,176306.0,880.5,4241.0,15491.0,50466.0,5995.0,61012.5,11216.0,36446.0,32897.0,1879.0,35320.0,17303.5,25265.0,26207.0,34425.0,118882.5,308121.5,139652.0,54522.5,10.0
624801_2023_03_14_4982,9.0,13954.0,5.0,8146.0,311.0,5132.0,46820.0,1078.0,1019.0,1240.0,18936.5,5548.0,6049.0,0.0,12129.0,10688.5,6526.0,34262.0,33479.0,539.0,123.0,256.0,235.0,5440.5,914.0,2911.0,22847.0,338.0,1170.0,1291.0,5022.0,764.5,18865.5,14532.5,2341.5,6522.5,12195.5,1696.5,22887.5,3088.5,12176.5,25705.0,22950.0,13496.5,19520.5,2946.0,22285.5,2208.5,2172.5,51429.0,16367.0,25357.0,25900.0,32926.0,8184.5,22329.0,13649.0,274.5,41854.5,10028.0,99599.5,409.5,4717.0,67.0,6663.0,414.0,8532.0,978.0,3070.0,1010.0,785.0,262.0,161.0,21203.0,19671.0,90160.0,1619.5,2449.0,19437.5,38774.0,8731.0,54298.5,11770.0,44187.0,40917.5,2179.5,36613.0,21377.0,33621.5,45777.0,46888.0,120342.5,373497.0,138878.0,63456.5,12.0
624801_2023_03_15_4981,8.0,10393.0,3514.0,10571.5,611.0,5969.0,40792.5,4438.5,4467.0,12059.0,44282.5,58845.0,59931.5,3.0,42557.5,26713.5,6174.0,20928.0,20496.0,917.0,320.0,401.0,1632.0,17853.5,5719.0,8132.0,109617.0,912.0,2301.0,2649.0,6852.0,3026.5,16662.0,15599.0,0.0,0.0,0.0,4987.0,0.0,1676.5,8810.5,7755.0,60958.0,14317.5,19349.0,3002.0,13217.0,1475.0,1485.5,68085.0,33619.0,24449.0,13812.5,36123.5,8910.0,51437.5,26714.5,495.5,0.0,30147.0,110224.0,1109.0,12392.5,765.0,24790.0,3817.0,28597.0,15668.0,50131.5,34410.0,4015.5,168.0,22.0,28731.5,27291.5,40339.0,1486.0,0.0,32797.0,57625.0,12832.0,108696.5,21456.5,93956.5,90437.5,6145.0,86767.5,60429.0,79282.0,65806.5,69409.0,199107.0,362497.5,212380.5,100507.0,14.0
680000_2023_03_09_6583,0.0,9.0,14339.0,786.0,785.0,3736.0,42383.5,1048.0,925.0,2810.0,1.0,3063.0,3070.5,1.0,14887.0,11018.5,8227.0,38143.5,37676.5,3156.0,489.0,546.0,423.0,10804.0,3028.0,15017.0,29961.5,702.0,5552.5,5599.0,11222.0,381.0,27237.5,1.0,3908.0,3.0,8038.0,5517.5,37457.5,22029.5,15633.5,23455.0,78824.0,77879.0,50110.5,890.0,29481.0,2495.5,2465.5,113888.5,47454.5,169785.0,32867.0,134279.5,2487.5,150027.5,10393.0,966.5,80989.5,19275.5,183207.5,463.0,5807.5,492.5,4884.5,3536.0,15620.0,5706.5,19891.5,12037.0,298.5,38.0,4.0,7753.0,6213.5,121448.5,613.0,3658.0,2125.5,23435.0,1254.5,42737.5,23663.0,18323.0,17053.5,1492.0,21047.0,12230.0,12747.5,20767.0,16776.0,39450.5,239290.5,84386.5,51911.0,6.0
680000_2023_03_11_6584,122.0,58392.0,14936.0,13596.0,3318.0,10681.0,79510.5,5531.5,5319.0,10331.0,22478.0,11198.0,12277.0,0.0,20917.5,13792.0,4628.5,22599.5,22061.5,641.0,284.5,532.0,300.0,8704.5,2483.0,2993.0,29830.0,748.5,2500.0,3102.0,6907.0,2770.5,23112.0,13983.0,7905.0,21080.5,13519.0,3972.5,58147.0,11454.0,28373.0,42119.5,78080.5,26030.5,38620.5,4078.0,26699.0,5242.0,5203.5,81661.0,40041.5,85276.0,41862.0,62794.0,4385.0,79450.0,10535.0,573.5,16366.5,28518.0,91263.5,666.5,3032.5,151.0,4610.0,535.5,13353.0,3419.5,11561.0,7662.0,641.0,59.5,36.0,5043.0,4518.5,85928.0,785.5,2578.0,12033.0,33258.0,2952.5,59203.5,15616.0,32920.5,29876.5,1628.0,13724.0,7570.5,11089.0,17248.0,14369.0,102259.0,298831.5,108489.5,50769.0,4.0
